text,label,flag_words
"බ්ලොග් ලියන අය පසුගිය කාලේදී වැඩි දත්ත/සාක්ෂි සමඟ වැඩිපුර පැහැදිලි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
මාධ්යවේදීන් ඇතැම් අවස්ථාවල අපැහැදිලි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"පොලිස් නිලධාරීන් කාලෙකට කාලෙට වැඩි පාරදර්ශිතාව වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
රාජ්‍ය සේවකයන් අදාල තත්ත්වය අනුව අපැහැදිලි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"සමාජ මාධ්‍ය පරිශීලකයන් සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා අහලා තියෙනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"නිල තොරතුරු නැහැ, බොරුව, පතුරවනවා, සඟවලා, නිල"
"ටික්ටොක්කර්ලා පසුගිය කාලේදී වැඩි දත්ත/සාක්ෂි සමඟ වැඩිපුර පැහැදිලි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
පුවත් ආයතන ගැන පිටරටවලින් මුදල් ගන්නවා ඇතුලේ කෙනෙක් කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,"ඇතුලේ කෙනෙක් කියනවා, කෙනෙක් කියනවා"
සමාජ මාධ්‍ය පරිශීලකයන් මේ දවස්වල අවධානය අඩු වගේ අඩුපාඩු පේන්න පුළුවන්. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
"රාජ්‍ය සේවකයන් අතුරින් කිහිපය වෙන වෙන වෙලාවට අපැහැදිලි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
වෘත්තීයවේදීන් ගැන දත්ත මාරු කරලා ප්‍රතිඵල වෙනස් කරනවා හෙළිවුණා කියලා කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
ඔය admin ලා කට්ට කාලයක් නාස්ති නෙමෙයිද?,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
පොලිස් නිලධාරීන් අවස්ථා කිහිපයකදී අතිශය සරල වගේ වගේ හැඟෙන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
මේක ඔය පිරිසගේ පුරුද්දක් වගේ—අදාල නැති වැඩ,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"සමාජ මාධ්‍ය පරිශීලකයන් ගැන අදහස් වෙනස් වෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"කතාවක් යනවා කණ්ඩායම් නායකයෝ ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
මිනිස්සු කියන විදියට යූටියුබර්ලා ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා. සාක්ෂි දාලා නැහැ.,DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
"රාජ්‍ය සේවකයන් සමහර මේ දවස්වල පක්ෂපාති වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
සමාජ මාධ්‍ය පරිශීලකයන් ඇතැම් අවස්ථාවල අවධානය අඩු වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
ඔය කණ්ඩායම හැමදාම මෙහෙමයි: හරිම අප්පිරියයි. බොරුව පතුරවනවා ඉතින්.,HATE,"අප්පිරියයි, අප්පිරිය"
"ගුරුවරුන් සමහර වෙලාවට වැඩි පාරදර්ශිතාව වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
කාර්ය මණ්ඩලය ඇතැම් අවස්ථාවල අඩු සාක්ෂි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
"කණ්ඩායම් නායකයෝ සමහර වෙලාවට වැඩි වගකීම වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"පුවත් ආයතන සමහර සතියකට වරක් වගේ අපැහැදිලි වගේ වගේ හැඟෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
එයාලා හදවතින්ම අසභ්‍ය වැඩ. දැන්ම හදාගන්න! හරිද?,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
ඔය පිරිස අතිශය ලජ්ජාවක් නේද? නවත්තන්න! නෙමෙයිද?,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
මාධ්යවේදීන් සතියකට වරක් වගේ පක්ෂපාති වගේ පෙනෙන්න පුළුවන්. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
ඔය කණ්ඩායම සහමුලින්ම හරිම අප්පිරියයි. කඩිනම්ව වෙනස් වෙන්න!,HATE,"අප්පිරියයි, අප්පිරිය"
"පුවත් ආයතන අහලා තියෙනවා රහසේ පාලනයක් තියෙනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
වෘත්තීයවේදීන් සතියකට වරක් වගේ අවධානය අඩු වගේ පෙනෙන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"වෘත්තීයවේදීන් කීප දෙනෙක් අදාල තත්ත්වය අනුව අවධානය අඩු වගේ වගේ හැඟෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
"ටික්ටොක්කර්ලා ඇතැම් අවස්ථාවල වැඩි නිවැරදි කිරීමක් (correction) දාන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"ගුරුවරුන් අලුත් ප්‍රවණතාවයක් වෙලා වැඩි වගකීම වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
මේක ඔයාගේ පුරුද්දක් වගේ—බොරුව ඉතින්.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"කාර්ය මණ්ඩලය කුඩා පිරිසක් මේ දවස්වල අසමතුලිත වගේ පෙනෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
