post_id,user_id,source,text,label
post_1103,user_182,facebook,influencers ලා always complain කරනවා lol,HATE
post_1104,user_134,facebook,students culture එක totally outdated,HATE
post_1105,user_81,news_portal,Meeting එක 5pm ට move කරමු,NORMAL
post_1106,user_40,news_portal,media people ලා always complain කරනවා lol,HATE
post_1107,user_138,news_portal,Experts කියනවා economic reform causes long-term damage allegedly,DISINFO
post_1108,user_71,news_portal,මට coffee එකක් බොන්න හිතෙනවා,NORMAL
post_1109,user_142,news_portal,Breaking news: economic reform secretly controlled by foreign powers,DISINFO
post_1110,user_143,news_portal,Meeting එක 5pm ට move කරමු,NORMAL
post_1111,user_148,youtube,new vaccine behind government decision කියලා sources කියනවා,DISINFO
post_1112,user_31,twitter,Movie එක pretty good actually,NORMAL
post_1113,user_42,facebook,මට coffee එකක් බොන්න හිතෙනවා,NORMAL
post_1114,user_103,youtube,Traffic එක අද ටිකක් heavy,NORMAL
post_1115,user_179,facebook,මට coffee එකක් බොන්න හිතෙනවා,NORMAL
post_1116,user_163,facebook,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_1117,user_154,news_portal,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_1118,user_57,youtube,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_1119,user_186,news_portal,influencers culture එක totally outdated,HATE
post_1120,user_134,youtube,Traffic එක අද ටිකක් heavy,NORMAL
post_1121,user_199,twitter,officials culture එක totally outdated,HATE
post_1122,user_52,youtube,politicians ලා හරිම smart නේද? 😏,HATE
post_1123,user_131,twitter,Traffic එක අද ටිකක් heavy,NORMAL
post_1124,user_173,facebook,මට හිතෙන්නේ students ගැන rethink කරන්න ඕන,HATE
post_1125,user_1,twitter,අද weather එක nice වගේ 😊,NORMAL
post_1126,user_200,news_portal,Research කියනවා education policy harmful කියලා but media hide කරනවා,DISINFO
post_1127,user_151,twitter,Experts කියනවා 5G towers causes long-term damage allegedly,DISINFO
post_1128,user_181,facebook,අද weather එක nice වගේ 😊,NORMAL
post_1129,user_73,youtube,Meeting එක 5pm ට move කරමු,NORMAL
post_1130,user_58,twitter,education policy behind government decision කියලා sources කියනවා,DISINFO
post_1131,user_2,youtube,මට coffee එකක් බොන්න හිතෙනවා,NORMAL
post_1132,user_130,facebook,Experts කියනවා 5G towers causes long-term damage allegedly,DISINFO
post_1133,user_76,youtube,අද weather එක nice වගේ 😊,NORMAL
post_1134,user_66,youtube,Movie එක pretty good actually,NORMAL
post_1135,user_145,news_portal,Breaking news: economic reform secretly controlled by foreign powers,DISINFO
post_1136,user_175,news_portal,Experts කියනවා 5G towers causes long-term damage allegedly,DISINFO
post_1137,user_30,youtube,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_1138,user_57,twitter,Meeting එක 5pm ට move කරමු,NORMAL
post_1139,user_91,facebook,Research කියනවා new vaccine harmful කියලා but media hide කරනවා,DISINFO
post_1140,user_24,news_portal,Research කියනවා 5G towers harmful කියලා but media hide කරනවා,DISINFO
post_1141,user_46,news_portal,Meeting එක 5pm ට move කරමු,NORMAL
post_1142,user_56,youtube,Breaking news: new vaccine secretly controlled by foreign powers,DISINFO
post_1143,user_189,twitter,Breaking news: new vaccine secretly controlled by foreign powers,DISINFO
post_1144,user_53,twitter,Breaking news: new vaccine secretly controlled by foreign powers,DISINFO
post_1145,user_92,twitter,අද weather එක nice වගේ 😊,NORMAL
post_1146,user_21,news_portal,politicians ලා always complain කරනවා lol,HATE
post_1147,user_11,news_portal,Meeting එක 5pm ට move කරමු,NORMAL
post_1148,user_81,news_portal,Traffic එක අද ටිකක් heavy,NORMAL
post_1149,user_126,twitter,Experts කියනවා economic reform causes long-term damage allegedly,DISINFO
post_1150,user_57,twitter,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_1151,user_123,facebook,Experts කියනවා economic reform causes long-term damage allegedly,DISINFO
post_1152,user_176,twitter,5G towers behind government decision කියලා sources කියනවා,DISINFO
post_1153,user_133,news_portal,Meeting එක 5pm ට move කරමු,NORMAL
post_1154,user_3,facebook,මට coffee එකක් බොන්න හිතෙනවා,NORMAL
post_1155,user_149,facebook,Research කියනවා economic reform harmful කියලා but media hide කරනවා,DISINFO
post_1156,user_67,twitter,Traffic එක අද ටිකක් heavy,NORMAL
post_1157,user_61,youtube,fuel prices behind government decision කියලා sources කියනවා,DISINFO
post_1158,user_94,twitter,education policy behind government decision කියලා sources කියනවා,DISINFO
post_1159,user_108,youtube,මට හිතෙන්නේ officials ගැන rethink කරන්න ඕන,HATE
post_1160,user_116,twitter,Experts කියනවා new vaccine causes long-term damage allegedly,DISINFO
post_1161,user_176,twitter,අද weather එක nice වගේ 😊,NORMAL
post_1162,user_70,twitter,Traffic එක අද ටිකක් heavy,NORMAL
post_1163,user_98,twitter,Breaking news: new vaccine secretly controlled by foreign powers,DISINFO
post_1164,user_3,twitter,education policy behind government decision කියලා sources කියනවා,DISINFO
post_1165,user_162,youtube,media people culture එක totally outdated,HATE
post_1166,user_144,facebook,5G towers behind government decision කියලා sources කියනවා,DISINFO
post_1167,user_42,facebook,මට coffee එකක් බොන්න හිතෙනවා,NORMAL
post_1168,user_122,facebook,economic reform behind government decision කියලා sources කියනවා,DISINFO
post_1169,user_93,youtube,Experts කියනවා fuel prices causes long-term damage allegedly,DISINFO
post_1170,user_89,facebook,5G towers behind government decision කියලා sources කියනවා,DISINFO
post_1171,user_174,twitter,Experts කියනවා fuel prices causes long-term damage allegedly,DISINFO
post_1172,user_167,twitter,Meeting එක 5pm ට move කරමු,NORMAL
post_1173,user_84,news_portal,5G towers behind government decision කියලා sources කියනවා,DISINFO
post_1174,user_158,youtube,new vaccine behind government decision කියලා sources කියනවා,DISINFO
post_1175,user_164,youtube,influencers culture එක totally outdated,HATE
post_1176,user_104,facebook,අද weather එක nice වගේ 😊,NORMAL
post_1177,user_88,twitter,මට හිතෙන්නේ media people ගැන rethink කරන්න ඕන,HATE
post_1178,user_75,youtube,Traffic එක අද ටිකක් heavy,NORMAL
post_1179,user_102,youtube,Movie එක pretty good actually,NORMAL
post_1180,user_192,news_portal,new vaccine behind government decision කියලා sources කියනවා,DISINFO
post_1181,user_6,twitter,media people ලා හරිම smart නේද? 😏,HATE
post_1182,user_180,facebook,මට coffee එකක් බොන්න හිතෙනවා,NORMAL
post_1183,user_102,facebook,ඔයා politicians වගේ behave කරනවා 😂,HATE
post_1184,user_141,facebook,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_1185,user_196,facebook,අද weather එක nice වගේ 😊,NORMAL
post_1186,user_159,twitter,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_1187,user_59,twitter,Research කියනවා education policy harmful කියලා but media hide කරනවා,DISINFO
post_1188,user_33,twitter,Traffic එක අද ටිකක් heavy,NORMAL
post_1189,user_8,facebook,මට හිතෙන්නේ media people ගැන rethink කරන්න ඕන,HATE
post_1190,user_120,youtube,Experts කියනවා education policy causes long-term damage allegedly,DISINFO
post_1191,user_179,twitter,influencers ලා always complain කරනවා lol,HATE
post_1192,user_162,news_portal,Experts කියනවා fuel prices causes long-term damage allegedly,DISINFO
post_1193,user_89,news_portal,Experts කියනවා new vaccine causes long-term damage allegedly,DISINFO
post_1194,user_114,youtube,මට හිතෙන්නේ officials ගැන rethink කරන්න ඕන,HATE
post_1195,user_40,youtube,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_1196,user_195,twitter,Meeting එක 5pm ට move කරමු,NORMAL
post_1197,user_121,facebook,education policy behind government decision කියලා sources කියනවා,DISINFO
post_1198,user_3,news_portal,Research කියනවා fuel prices harmful කියලා but media hide කරනවා,DISINFO
post_1199,user_2,youtube,officials ලා හරිම smart නේද? 😏,HATE
post_1200,user_112,news_portal,මට coffee එකක් බොන්න හිතෙනවා,NORMAL
post_1201,user_184,news_portal,students culture එක totally outdated,HATE
post_1202,user_21,news_portal,Breaking news: fuel prices secretly controlled by foreign powers,DISINFO
post_1203,user_178,youtube,Meeting එක 5pm ට move කරමු,NORMAL
post_1204,user_191,youtube,Movie එක pretty good actually,NORMAL
post_1205,user_18,twitter,media people ලා හරිම smart නේද? 😏,HATE
post_1206,user_164,news_portal,officials ලා always complain කරනවා lol,HATE
post_1207,user_180,news_portal,Breaking news: economic reform secretly controlled by foreign powers,DISINFO
post_1208,user_39,facebook,politicians ලා always complain කරනවා lol,HATE
post_1209,user_27,youtube,මට හිතෙන්නේ students ගැන rethink කරන්න ඕන,HATE
post_1210,user_113,facebook,මට coffee එකක් බොන්න හිතෙනවා,NORMAL
post_1211,user_39,facebook,students culture එක totally outdated,HATE
post_1212,user_108,youtube,economic reform behind government decision කියලා sources කියනවා,DISINFO
post_1213,user_179,facebook,Research කියනවා 5G towers harmful කියලා but media hide කරනවා,DISINFO
