text,label,flag_words
රාජ්‍ය සේවකයන් අදාල තත්ත්වය අනුව අපැහැදිලි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"සමාජ මාධ්‍ය පරිශීලකයන් සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා අහලා තියෙනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"තොරතුරු, බොරුව පතුරවනවා, පතුරවනවා, තියෙනවා, නමුත් නිල තොරතුරු, නිල තොරතුරු"
"ටික්ටොක්කර්ලා පසුගිය කාලේදී වැඩි දත්ත/සාක්ෂි සමඟ වැඩිපුර පැහැදිලි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
පුවත් ආයතන ගැන පිටරටවලින් මුදල් ගන්නවා ඇතුලේ කෙනෙක් කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,"ඇතුලේ කෙනෙක්, තහවුරු, සත්යද තහවුරු කරගන්න, සත්යද තහවුරු, තහවුරු කරගන්න, සත්යද"
සමාජ මාධ්‍ය පරිශීලකයන් මේ දවස්වල අවධානය අඩු වගේ අඩුපාඩු පේන්න පුළුවන්. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
"රාජ්‍ය සේවකයන් අතුරින් කිහිපය වෙන වෙන වෙලාවට අපැහැදිලි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
වෘත්තීයවේදීන් ගැන දත්ත මාරු කරලා ප්‍රතිඵල වෙනස් කරනවා හෙළිවුණා කියලා කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,"හෙළිවුණා, තහවුරු, කරනවා, වෙනස්, වෙනස් කරනවා, ප්රතිඵල"
ඔය admin ලා කට්ට කාලයක් නාස්ති නෙමෙයිද?,HATE,"admin, කට්ට කාලයක් නාස්ති, කාලයක් නාස්ති, කට්ට කාලයක්, නාස්ති, කාලයක්"
පොලිස් නිලධාරීන් අවස්ථා කිහිපයකදී අතිශය සරල වගේ වගේ හැඟෙන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
මේක ඔය පිරිසගේ පුරුද්දක් වගේ—අදාල නැති වැඩ,HATE,"වැඩ, නැති, මේක, පුරුද්දක්, අදාල නැති වැඩ, නැති වැඩ"
"සමාජ මාධ්‍ය පරිශීලකයන් ගැන අදහස් වෙනස් වෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"කතාවක් යනවා කණ්ඩායම් නායකයෝ ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"තහවුරු, වෙනස්, ප්රතිඵල, මමත් තහවුරු, මමත්, කතාවක් යනවා"
මිනිස්සු කියන විදියට යූටියුබර්ලා ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා. සාක්ෂි දාලා නැහැ.,DISINFO,"කරනවා, සාක්ෂි, මිනිස්සු, හදාගෙන මිනිස්සු කරනවා, ලෙඩක් හදාගෙන මිනිස්සු, හදාගෙන මිනිස්සු"
"රාජ්‍ය සේවකයන් සමහර මේ දවස්වල පක්ෂපාති වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
සමාජ මාධ්‍ය පරිශීලකයන් ඇතැම් අවස්ථාවල අවධානය අඩු වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
ඔය කණ්ඩායම හැමදාම මෙහෙමයි: හරිම අප්පිරියයි. බොරුව පතුරවනවා ඉතින්.,HATE,"අප්පිරියයි, අප්පිරිය, බොරුව, බොරු, පතුරවනවා, හැමදාම මෙහෙමයි"
"ගුරුවරුන් සමහර වෙලාවට වැඩි පාරදර්ශිතාව වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
කාර්ය මණ්ඩලය ඇතැම් අවස්ථාවල අඩු සාක්ෂි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
"කණ්ඩායම් නායකයෝ සමහර වෙලාවට වැඩි වගකීම වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"පුවත් ආයතන සමහර සතියකට වරක් වගේ අපැහැදිලි වගේ වගේ හැඟෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
එයාලා හදවතින්ම අසභ්‍ය වැඩ. දැන්ම හදාගන්න! හරිද?,HATE,"අසභ්‍ය, වැඩ, හරිද, හදාගන්න, හදවතින්ම, එයාලා"
ඔය පිරිස අතිශය ලජ්ජාවක් නේද? නවත්තන්න! නෙමෙයිද?,HATE,"නවත්තන්න, පිරිස, ලජ්ජාවක්, අතිශය, ලජ්ජාවක් නවත්තන්න"
මාධ්යවේදීන් සතියකට වරක් වගේ පක්ෂපාති වගේ පෙනෙන්න පුළුවන්. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
ඔය කණ්ඩායම සහමුලින්ම හරිම අප්පිරියයි. කඩිනම්ව වෙනස් වෙන්න!,HATE,"අප්පිරියයි, අප්පිරිය, කඩිනම්ව වෙනස් වෙන්න, කඩිනම්ව වෙනස්, කඩිනම්ව, කණ්ඩායම"
"පුවත් ආයතන අහලා තියෙනවා රහසේ පාලනයක් තියෙනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"රහසේ, සාක්ෂි, ඒකට, තියෙනවා, ඒකට හොඳ සාක්ෂි, හොඳ සාක්ෂි"
වෘත්තීයවේදීන් සතියකට වරක් වගේ අවධානය අඩු වගේ පෙනෙන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"වෘත්තීයවේදීන් කීප දෙනෙක් අදාල තත්ත්වය අනුව අවධානය අඩු වගේ වගේ හැඟෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
"ටික්ටොක්කර්ලා ඇතැම් අවස්ථාවල වැඩි නිවැරදි කිරීමක් (correction) දාන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"ගුරුවරුන් අලුත් ප්‍රවණතාවයක් වෙලා වැඩි වගකීම වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
මේක ඔයාගේ පුරුද්දක් වගේ—බොරුව ඉතින්.,HATE,"බොරුව, බොරු, මේක, පුරුද්දක්, ඔයාගේ, මේක ඔයාගේ පුරුද්දක්"
