Cleaned Text ,Label,Word Identified,Hate,Disinfo,Normal,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
220 හාල් 230 කරල දුන්නට මූ අනුරට හොදට සලකනවා,DISINFO,,0,1,0,,,,,
bigkuchan,NORMAL,,0,0,1,,,,,
supiriyak,NORMAL,,0,0,1,,,,,
dr najith supiri,NORMAL,,0,0,1,,,,,
sathika eththa,NORMAL,,0,0,1,,,,,
why we need to months to pass a bill,NORMAL,,0,0,1,,,,,
මෙහෙම තර්ක කරන්න පුළුවන් මොලයක් ජනාදිපති උනාමයි respect මරු,NORMAL,,0,0,1,,,,,
supervisorlk jebaiyek,NORMAL,,0,0,1,,,,,
දුන්න චන්දය ගැන ගොඩාක් ආඩම්බරයි,NORMAL,,0,0,1,,,,,
chamara supiri maha polawe inna minihek,NORMAL,,0,0,1,,,,,
sangeet sirge kathawa rexpat,NORMAL,,0,0,1,,,,,
රටේ ප් රශ්න හදල ඒව ලොකු කරල රටේ ප් රස්න හදන නාලීකා ගැනත් කිව්ව සුපිරී,NORMAL,,0,0,1,,,,,
ඔක්කොමලා කතා කරන්නේ ඒ විදිය දැක්කම අවංකවම මාරම සතුටුයි ඒ ප් රශ්නෙ ඒ අය වැදගත්කමට කතා කරන එක මාර විදියට අගය කරන්න ඕනේ මොකද ගිය ආණ්ඩු වල කොයි වෙලා අවශ් ය දේ නෙවේ කතාතා කරන්නේ ලෝකෙ නැති දේවල් කියල ඉවර කරලා යනවා උනාට මෙතන තියෙන වැදගත්කම කියන්නේ මාර සන්සුන්ව කතා කරමු ඇත්තටම ඒක අගය කරන්න ඕනි,NORMAL,,0,0,1,,,,,
maruma kathawa chamara,NORMAL,,0,0,1,,,,,
මේක රොටියගෙ චැනල් එකෙන්ම යනවා,NORMAL,,0,0,1,,,,,
අක්කලාට ලවු කරන එවුන්ට තමයි සිපයියෝ කියන්නේ හරියට අර සැමන්මොලීට කරගහපු බිම්මල් කොළුවා වගේ ඒ අනුව ගත් කල ලපයි සිපයි කියන්නේ ඒගොල්ලන්ගේ නායකත්වය පිලිබඳ කතිකාවක්,HATE,"සිපයියෝ, lapai sipai",1,0,0,,,,,
pissu huttek,HATE,pissu huttek,1,0,0,,,,,
jaya wawa malimwata,NORMAL,,0,0,1,,,,,
නියමයි චාමර සම්පත් ඇමතිතුමනි,NORMAL,,0,0,1,,,,,
රටේ විපක්ෂය ගැනනම් කතාකරලා තේරුමක් නෑ,NORMAL,,0,0,1,,,,,
chamodsewmina u w හොරා කාපු එව්න් හොරැන්ට තමයි කඩේ යන්නේ,HATE,hora,1,0,0,,,,,
excellent,NORMAL,,0,0,1,,,,,
බිග් කුච්චන්,NORMAL,,0,0,1,,,,,
සාටක පරම්පරාව අවුරුදු 65කට නෙවෙයි අවුරුදු සීයකටම පාලනය කරපු කාලයේ ධනය හොයා ගත්ත බංකොල්ලොත් කරලා ඉවරවෙලා පාලනය කරන්න බලේ ඉල්ලනවා,DISINFO,,0,1,0,,,,,
issara idnma asama charithayak sangeeth ayya,NORMAL,,0,0,1,,,,,
අධිකරණය පවා දන්නවා රටේ ආර්ථිකය කඩා වැටීමට හේතුව කලින් ආණ්ඩු,NORMAL,,0,0,1,,,,,
jvp anuduwa kelawila palayan,HATE,kelawila,1,0,0,,,,,
විදේශීය ආයෝජකයන් වගේම දේශිය කුඩා ආයෝජකයන් නිසාත් ගොඩක් රැකියා අවස්තා ලැබෙනවා එවන් කර්මාන්ත රාශියක් ගංවතුර සුලිකුණාටු විනාශවෙලා එයාලට වන්දි රු ලක්ශ ප් රමානවත් නෑ,NORMAL,,0,0,1,,,,,
ow ow horunta keleweddi horunta big kuchchan thama,HATE,big kuchchan,1,0,0,,,,,
අනුරාධපුර කලින් ගැහුවෙත් හොඳම ටම දැන් යින්න විපක්ෂ ට සංවර්ධනය නැත thanks අනුරාධපුර ගැන කතා කරාට,NORMAL,,0,0,1,,,,,
ou aththa,NORMAL,,0,0,1,,,,,
දැන් කැඩිලා තියෙන්නේ දැන් චන්ද නැ,NORMAL,,0,0,1,,,,,
