Original Comment,Cleaned Comment,Label,Hate,Disinfo,Normal,Hate Words
මුට ගහපිය සිවුර ගලවලා කලිසමක් අන්දලා වේවැලකින්,මුට ගහපිය සිවුර ගලවලා කලිසමක් අන්දලා වේවැලකින්,HATE,1,0,0,
ANE GALABODAYOO . OYA HIGH WAY EKE BEELA DRIVE KALA MATAKADA . ANE APATHAYOO BILA EPA .,ANE GALABODAYOO OYA HIGH WAY EKE BEELA DRIVE KALA MATAKADA ANE APATHAYOO BILA EPA,HATE,1,0,0,
"යකෝ උබ අපේ කහ චිවරය ගලවලා එන්න 
අපිට පවි නොදි",යකෝ උබ අපේ කහ චිවරය ගලවලා එන්න අපිට පවි නොදි,NORMAL,0,0,1,
"""අධිකරණය විසින් නිදොස්කොට නිදහස්   කර තියනවා ඒ කොහොමද වෙන්නේ"" මේ ප්‍රකාශයම අධිකරණය අපහාස කිරීමක් නොවේද?",අධිකරණය විසින් නිදොස්කොට නිදහස් කර තියනවා ඒ කොහොමද වෙන්නේ මේ ප්රකාශයම අධිකරණය අපහාස කිරීමක් නොවේද,NORMAL,0,0,1,
"අම්මේ මෙහෙම හරක් ටිකක් ,,,,උඹල මේ තක්කඩිය කියන දේවල් පිළිගන්නව කියන්නේ ඉතින් ,,,,😂😂😂😂",අම්මේ මෙහෙම හරක් ටිකක් උඹල මේ තක්කඩිය කියන දේවල් පිළිගන්නව කියන්නේ ඉතින්,NORMAL,0,0,1,
ජාතිවාදය අවුස්සන්න උත්සාහ කරන නානසාරයෝ දැන්වත් ගොන් කතා නොකිය හිටපන්,ජාතිවාදය අවුස්සන්න උත්සාහ කරන නානසාරයෝ දැන්වත් ගොන් කතා නොකිය හිටපන්,NORMAL,0,0,1,
Athulata yanna vage ape haamuduruvo. Saadu saadu saadu🙏,Athulata yanna vage ape haamuduruvo Saadu saadu saadu,NORMAL,0,0,1,
ඔබ වහන්සේ කවදත් රට වෙනුවෙන් කතා කළා දේශපාලුවන්ට ඒව  බීරි අලින්ට වීනා වයනව වගේ උන්ට ඕනෙ සිංහල බෞද්ධ රට මොන අනතුරේක දාල හරි බලය තහවුරු කර ගන්න ඔබ වහන්සේට තෙරුවණ් සරණයි චිරන් ජයතු 🙏 🙏 🙏 🙏 🙏 🙏,ඔබ වහන්සේ කවදත් රට වෙනුවෙන් කතා කළා දේශපාලුවන්ට ඒව බීරි අලින්ට වීනා වයනව වගේ උන්ට ඕනෙ සිංහල බෞද්ධ රට මොන අනතුරේක දාල හරි බලය තහවුරු කර ගන්න ඔබ වහන්සේට තෙරුවණ් සරණයි චිරන් ජයතු,NORMAL,0,0,1,
බලාගෙන ගියාම මේ ආණ්ඩුව පාස්කු ප්‍රහාරයට සම්බන්ධකම් තියෙනවා කියලා හිතෙනවා h 😢😢😢😢😢,බලාගෙන ගියාම මේ ආණ්ඩුව පාස්කු ප්රහාරයට සම්බන්ධකම් තියෙනවා කියලා හිතෙනවා h,NORMAL,0,0,1,
ඔබවහන්සේ ඇත්ත කියන්න ගිහිල්ලා හිරේ ගියා නේද? ඇත්තටම මේ රටේ ඇත්තක් කවදාවත් කියන්න බෑ. කියපු කෙනා අනිවාර්යෙන්ම හිරේ දානවා .,ඔබවහන්සේ ඇත්ත කියන්න ගිහිල්ලා හිරේ ගියා නේද ඇත්තටම මේ රටේ ඇත්තක් කවදාවත් කියන්න බෑ කියපු කෙනා අනිවාර්යෙන්ම හිරේ දානවා,NORMAL,0,0,1,
ආයිත් එළියට බැහැල මේ පිස්ස කරන්නෙ මොනවද කියල නොදන්න දරුවෙක් නැහැ.,ආයිත් එළියට බැහැල මේ පිස්ස කරන්නෙ මොනවද කියල නොදන්න දරුවෙක් නැහැ,NORMAL,0,0,1,
පාස්කු ප්‍රහාරය වෙලා දැන් අවුරුදු කීයක්ද?ඒ වෙනකල් ආණ්ඩු කරපු එවුන් හිටිවා නේද? දැං ඉන්න ආණ්ඩුව පලිද මේ වැඩේට?තනිකරම ජාතිවාදය අවුස්සන හිමිනමක්.,පාස්කු ප්රහාරය වෙලා දැන් අවුරුදු කීයක්දඒ වෙනකල් ආණ්ඩු කරපු එවුන් හිටිවා නේද දැං ඉන්න ආණ්ඩුව පලිද මේ වැඩේටතනිකරම ජාතිවාදය අවුස්සන හිමිනමක්,NORMAL,0,0,1,
මේන් ගලබොඩයා ඇවිල්ලා....වර්තමාන නිඝන්ඨයො,මේන් ගලබොඩයා ඇවිල්ලාවර්තමාන නිඝන්ඨයො,HATE,1,0,0,
මේ කෙරිය මට නම් පේනකොටත් මල පනිනවා,මේ කෙරිය මට නම් පේනකොටත් මල පනිනවා,HATE,1,0,0,
"මේ හාමුදුරුවොත් පන යන කල් තිහාරියේ ඇවිත් 🎉 කෑව බිවනේ. අමමේ මාර පිලිගැනීමක්නෙ තිබුනෙ. කතෝලික, ක්‍රිස්තියානි,මුස්ලිම්, දෙමල  කවුරුත් අයින් කරන්න  බෑ. පොන්නම්බලම් රාමනාදන්, අබ්දුල් අසීස් වගේ අයත් ඒ කාලේ පාර්ලිමේන්තුවේ ප්‍රබලයෝ. ඔබ මේ සමගි සමාජය  බිඳවල රට කෑලි කරන්න  උත්සාහ කරන්න හදන්න  එපා.",මේ හාමුදුරුවොත් පන යන කල් තිහාරියේ ඇවිත් කෑව බිවනේ අමමේ මාර පිලිගැනීමක්නෙ තිබුනෙ කතෝලික ක්රිස්තියානිමුස්ලිම් දෙමල කවුරුත් අයින් කරන්න බෑ පොන්නම්බලම් රාමනාදන් අබ්දුල් අසීස් වගේ අයත් ඒ කාලේ පාර්ලිමේන්තුවේ ප්රබලයෝ ඔබ මේ සමගි සමාජය බිඳවල රට කෑලි කරන්න උත්සාහ කරන්න හදන්න එපා,NORMAL,0,0,1,
I think this monk new that Pasku Drama coming soon. Because he is very close to the Pasku Drama producer and director.,I think this monk new that Pasku Drama coming soon Because he is very close to the Pasku Drama producer and director,NORMAL,0,0,1,
Anduwe ambaruwanta owa therenne na ape hamuduruwane,Anduwe ambaruwanta owa therenne na ape hamuduruwane,NORMAL,0,0,1,
මූ කාලෙකට හැම තැනම හැංගි හැංගි ඉඳලා රට විනාශ කරන්න වදන් හොයාගෙන ඉන්නවා,මූ කාලෙකට හැම තැනම හැංගි හැංගි ඉඳලා රට විනාශ කරන්න වදන් හොයාගෙන ඉන්නවා,NORMAL,0,0,1,
එල්ලෙන්ඩ වැල් නැතුව මැවිල්ල මොනවා හරි කියනවා හොරා ගන ගෙඩියක් මොකක් හිරේ දාන්න උනාට දෙක කපලා,එල්ලෙන්ඩ වැල් නැතුව මැවිල්ල මොනවා හරි කියනවා හොරා ගන ගෙඩියක් මොකක් හිරේ දාන්න උනාට දෙක කපලා,HATE,1,0,0,"නැතුව, හිරේ, දාන්න"
Rata ginithiyana hanumek siwurak dagena uba GANA rate minissu dannawa,Rata ginithiyana hanumek siwurak dagena uba GANA rate minissu dannawa,DISINFO,0,1,0,
Balapiyawtreewelprasneekeinneokkomasinhalabawdayomislimdemalanaehenankatapukawahanhitapiyaw,Balapiyawtreewelprasneekeinneokkomasinhalabawdayomislimdemalanaehenankatapukawahanhitapiyaw,HATE,1,0,0,
Matsinhalatamaietmatasinhalapakayalapennantaba,Matsinhalatamaietmatasinhalapakayalapennantaba,HATE,1,0,0,
Andanawatopeamma,Andanawatopeamma,HATE,1,0,0,
Owawadaknaapesinhalayoborubawdayoekataekanatirisannu,Owawadaknaapesinhalayoborubawdayoekataekanatirisannu,NORMAL,0,0,1,
Ayetjatiwadayaawsalarataginitiyantaepahamuduruwanepaduweinta,Ayetjatiwadayaawsalarataginitiyantaepahamuduruwanepaduweinta,NORMAL,0,0,1,
ජපානය නානලාව රටෙන් පන්නනවා No chance එ ඔවුන් තෙරුම් අරගෙන තියෙන්නේ මුන් හිටියොත් රටම ඉවරයි කියන ☝ එක,ජපානය නානලාව රටෙන් පන්නනවා No chance එ ඔවුන් තෙරුම් අරගෙන තියෙන්නේ මුන් හිටියොත් රටම ඉවරයි කියන එක,NORMAL,0,0,1,
මේ ස්වාමීන් වහන්සේ කියන කතාව රටෙහි එකෙකුටවත් තෙරුම් ගන්න බැහැ...??? මුස්ලිං කියන්නේ තනිකරම ( සාතන් ) යක්ෂයා අදහන වෙනස්ම අන්තවාදී මිනිස්සු ජාතියක්...☠️☠️☠️ බෞද්ධ රටක් තවමත් හලාල් 🟢 සහතිකය ගන්න ඔනා කෑම සහා සියල්ලම බඩු මුට්ටු විකුණන්න එක අම්මගෙ රෙද්දෙ වැඩක් ... මුළු ශ්‍රී ලංකාවක්ම කන්නෙ හලාල් 🟢 ඇයි මේ හලාල් 🟢 නතර කරන්න බැරි..? මහින්දයා නානාලාට මැදපෙරදි සහා පාකිස්තානයට රට විකුණුවා එතන තමයි පටන් ගැම්ම......😡😡😡 2007 2008 ඉදලා මේ ස්වාමීන් වහන්සේ මේ ගැන කියන්නේ ස්වාමීන් වහන්සේට ඔය කියන ජාතිය ආගම ගැන 100% ක්ම මාරම දැනුමක් තියෙන්නේ... එක මුස්ලිං එකෙකුටවත් ලංකාවේ දන්නෙ නැහැ........? එකයි නානලා බය කවදාවත් නානලා තර්කයට එන්නෙ නැහැ අපෙ ස්වාමීන් වහන්සේ සමඟ.....👊👊👊👊👍👍👍👍,මේ ස්වාමීන් වහන්සේ කියන කතාව රටෙහි එකෙකුටවත් තෙරුම් ගන්න බැහැ මුස්ලිං කියන්නේ තනිකරම සාතන් යක්ෂයා අදහන වෙනස්ම අන්තවාදී මිනිස්සු ජාතියක් බෞද්ධ රටක් තවමත් හලාල් සහතිකය ගන්න ඔනා කෑම සහා සියල්ලම බඩු මුට්ටු විකුණන්න එක අම්මගෙ රෙද්දෙ වැඩක් මුළු ශ්රී ලංකාවක්ම කන්නෙ හලාල් ඇයි මේ හලාල් නතර කරන්න බැරි මහින්දයා නානාලාට මැදපෙරදි සහා පාකිස්තානයට රට විකුණුවා එතන තමයි පටන් ගැම්ම 2007 2008 ඉදලා මේ ස්වාමීන් වහන්සේ මේ ගැන කියන්නේ ස්වාමීන් වහන්සේට ඔය කියන ජාතිය ආගම ගැන 100 ක්ම මාරම දැනුමක් තියෙන්නේ එක මුස්ලිං එකෙකුටවත් ලංකාවේ දන්නෙ නැහැ එකයි නානලා බය කවදාවත් නානලා තර්කයට එන්නෙ නැහැ අපෙ ස්වාමීන් වහන්සේ සමඟ,DISINFO,0,1,0,
